,AE_mean,AE_median,AE_std,RMS_Energy_mean,RMS_Energy_median,RMS_Energy_std,ZCR_mean,ZCR_median,ZCR_std,Tempo,BER_mean,BER_median,BER_std,Spectral_Centroid_mean,Spectral_Centroid_median,Spectral_Centroid_std,Spectral_Bandwidth_mean,Spectral_Bandwidth_median,Spectral_Bandwidth_std,25%ile_Spectral_Rolloff_mean,25%ile_Spectral_Rolloff_median,25%ile_Spectral_Rolloff_std,50%ile_Spectral_Rolloff_mean,50%ile_Spectral_Rolloff_median,50%ile_Spectral_Rolloff_std,75%ile_Spectral_Rolloff_mean,75%ile_Spectral_Rolloff_median,75%ile_Spectral_Rolloff_std,Spectral_Flatness_mean,Spectral_Flatness_median,Spectral_Flatness_std,spectral_contrast_band_0_mean,spectral_contrast_band_0_median,spectral_contrast_band_0_std,spectral_contrast_band_1_mean,spectral_contrast_band_1_median,spectral_contrast_band_1_std,spectral_contrast_band_2_mean,spectral_contrast_band_2_median,spectral_contrast_band_2_std,spectral_contrast_band_3_mean,spectral_contrast_band_3_median,spectral_contrast_band_3_std,spectral_contrast_band_4_mean,spectral_contrast_band_4_median,spectral_contrast_band_4_std,spectral_contrast_band_5_mean,spectral_contrast_band_5_median,spectral_contrast_band_5_std,spectral_contrast_band_6_mean,spectral_contrast_band_6_median,spectral_contrast_band_6_std,MFCC_0_mean,MFCC_0_median,MFCC_0_std,MFCC_1_mean,MFCC_1_median,MFCC_1_std,MFCC_2_mean,MFCC_2_median,MFCC_2_std,MFCC_3_mean,MFCC_3_median,MFCC_3_std,MFCC_4_mean,MFCC_4_median,MFCC_4_std,MFCC_5_mean,MFCC_5_median,MFCC_5_std,MFCC_6_mean,MFCC_6_median,MFCC_6_std,MFCC_7_mean,MFCC_7_median,MFCC_7_std,MFCC_8_mean,MFCC_8_median,MFCC_8_std,MFCC_9_mean,MFCC_9_median,MFCC_9_std,MFCC_10_mean,MFCC_10_median,MFCC_10_std,MFCC_11_mean,MFCC_11_median,MFCC_11_std,MFCC_12_mean,MFCC_12_median,MFCC_12_std,MFCC_Delta1_0_mean,MFCC_Delta1_0_median,MFCC_Delta1_0_std,MFCC_Delta1_1_mean,MFCC_Delta1_1_median,MFCC_Delta1_1_std,MFCC_Delta1_2_mean,MFCC_Delta1_2_median,MFCC_Delta1_2_std,MFCC_Delta1_3_mean,MFCC_Delta1_3_median,MFCC_Delta1_3_std,MFCC_Delta1_4_mean,MFCC_Delta1_4_median,MFCC_Delta1_4_std,MFCC_Delta1_5_mean,MFCC_Delta1_5_median,MFCC_Delta1_5_std,MFCC_Delta1_6_mean,MFCC_Delta1_6_median,MFCC_Delta1_6_std,MFCC_Delta1_7_mean,MFCC_Delta1_7_median,MFCC_Delta1_7_std,MFCC_Delta1_8_mean,MFCC_Delta1_8_median,MFCC_Delta1_8_std,MFCC_Delta1_9_mean,MFCC_Delta1_9_median,MFCC_Delta1_9_std,MFCC_Delta1_10_mean,MFCC_Delta1_10_median,MFCC_Delta1_10_std,MFCC_Delta1_11_mean,MFCC_Delta1_11_median,MFCC_Delta1_11_std,MFCC_Delta1_12_mean,MFCC_Delta1_12_median,MFCC_Delta1_12_std,MFCC_Delta2_0_mean,MFCC_Delta2_0_median,MFCC_Delta2_0_std,MFCC_Delta2_1_mean,MFCC_Delta2_1_median,MFCC_Delta2_1_std,MFCC_Delta2_2_mean,MFCC_Delta2_2_median,MFCC_Delta2_2_std,MFCC_Delta2_3_mean,MFCC_Delta2_3_median,MFCC_Delta2_3_std,MFCC_Delta2_4_mean,MFCC_Delta2_4_median,MFCC_Delta2_4_std,MFCC_Delta2_5_mean,MFCC_Delta2_5_median,MFCC_Delta2_5_std,MFCC_Delta2_6_mean,MFCC_Delta2_6_median,MFCC_Delta2_6_std,MFCC_Delta2_7_mean,MFCC_Delta2_7_median,MFCC_Delta2_7_std,MFCC_Delta2_8_mean,MFCC_Delta2_8_median,MFCC_Delta2_8_std,MFCC_Delta2_9_mean,MFCC_Delta2_9_median,MFCC_Delta2_9_std,MFCC_Delta2_10_mean,MFCC_Delta2_10_median,MFCC_Delta2_10_std,MFCC_Delta2_11_mean,MFCC_Delta2_11_median,MFCC_Delta2_11_std,MFCC_Delta2_12_mean,MFCC_Delta2_12_median,MFCC_Delta2_12_std,Label
272,0.47975662,0.4724121,0.18598531,0.15495719,0.14821796,0.053810917,0.08224482386071802,0.07919847328244274,0.026333783765242744,151.99908088235293,48.878597,26.618467,70.739525,1711.3330130756567,1678.4748471902442,409.2836411369109,1873.5437095350364,1816.876722437947,298.6794376928648,419.0814308113399,398.3642578125,165.35266335114267,980.751635912123,893.6279296875,396.41857072150805,2368.644016911978,2379.4189453125,905.4402830236523,0.003449209,0.0019776458,0.0044496134,17.112525968146954,16.43923479783045,5.145671744423516,10.783076146589801,10.350725965943878,3.4011366774506127,15.842019029807481,15.526537472935765,3.6885975590602023,18.929859503657244,18.766444716855755,4.052382070088554,18.321690900542634,17.950219796492867,3.5535703609357268,19.845471264259405,19.39126659615684,4.209729385451385,39.77186166217204,39.72302806160223,3.3213432060722505,-96.24628,-95.48311,42.314102,131.92442,132.13144,21.130764,-26.341778,-25.526077,17.30225,35.975468,33.842354,14.019406,-22.810158,-22.841122,13.382293,14.495446,14.694599,12.130068,-11.845881,-12.969802,12.898606,11.814583,12.590506,11.151701,-21.22422,-21.818874,10.08797,11.547977,11.078912,10.176003,-12.930905,-12.55641,7.497205,7.1881933,6.6882434,9.71584,-13.941332,-13.386011,8.262272,0.10493126,-0.18207143,6.3032675,-0.0011901561,0.2168157,3.5290916,-0.030799607,-0.054187395,3.0304282,-0.012089301,-0.20344874,2.1799443,-0.011145327,-0.03548995,1.9286277,-0.022405535,-0.052101564,2.084992,-0.015517309,-0.037391536,2.0059283,-0.0069879005,-0.21502161,2.0483308,-0.009926298,-0.14608704,1.5430547,0.014717671,-0.08092984,1.5446584,-0.008104428,-0.020209376,1.2272674,0.0024526904,-0.13417783,1.4570645,-0.017108962,-0.0891825,1.4709375,-0.01010824,0.18086237,4.795427,0.0032432626,0.06769757,2.1883962,-0.0078033386,-0.023188157,1.8163445,-0.011851972,-0.041015882,1.1940923,-0.002148337,0.028359488,1.092696,-0.004238058,0.032910354,1.3696303,0.0018789341,0.023853729,1.0110189,-0.0025443786,0.0023946473,1.3284416,0.0012553063,0.009328638,0.9084501,-0.004028374,-0.0046866923,0.9721568,-0.0018278301,0.001609633,0.7861941,-0.000109735054,0.02576803,0.8800158,0.003523463,-0.01588461,0.85114837,country
273,0.251568,0.215271,0.12768808,0.09444724,0.08296391,0.041462366,0.06974430727995135,0.06202290076335878,0.03178209140492091,151.99908088235293,92.00666,39.56179,130.09059,1548.9063873637622,1498.6599301168292,508.34760584947935,1823.557931123347,1800.7804863506033,406.65740732860087,281.75521815182714,247.6318359375,142.0559142507973,813.6486504857888,624.462890625,537.0836590384149,2177.9844067212875,2002.587890625,1026.2973947308135,0.0027240273,0.0012607895,0.003985024,24.384187749486717,23.64829418160913,5.150678057159668,10.802883131904524,10.438049057391046,3.0893122821396215,16.506830892376353,16.134378823069635,4.182067441137193,18.419614953083133,18.099138733529898,4.322912816241932,18.575749612907437,18.48980437467618,3.3654292575453244,20.432021369624813,20.386830606898336,3.985816121907435,37.742755758892045,38.06787828335958,3.5910607560117382,-167.00668,-164.91351,51.55298,132.4709,132.15552,28.163343,-17.308983,-12.504999,21.950579,46.921646,47.070747,13.815009,-3.6383252,-3.0415106,14.218001,20.937962,22.761337,12.781121,-8.8259325,-9.553606,11.160507,8.533768,8.802023,9.696979,-15.142039,-15.046343,9.765248,8.106652,7.3721895,9.200511,-16.94435,-16.841871,10.597607,6.661936,6.2995653,9.930834,-10.934709,-10.773853,7.2353563,0.029235017,-0.57057023,7.6792526,0.03911141,0.941141,4.901233,-0.023596006,0.041892562,2.67196,-0.004751588,-0.031209627,1.9501432,0.007953841,0.13743094,2.0297413,-0.012160578,-0.036727395,2.090893,0.016408205,0.08305931,1.6563272,-0.020194842,-0.04869577,1.5050029,0.017344058,0.1116615,1.4220322,0.007881054,-0.044747543,1.3693829,0.00096227875,0.11281128,1.5430579,0.0032327774,-0.1265874,1.3618809,-0.0048622545,0.060966745,1.169391,-0.002963896,0.50933444,4.808014,0.0010249706,-0.12490131,2.318586,0.0016415843,0.0019817187,1.3591801,-0.008574361,0.039470714,1.1023052,0.0007726346,-0.018974917,1.0707301,-0.0049431827,0.07051526,1.1629633,-0.0046050292,0.017114544,0.9850758,0.003942918,0.02775797,0.8831933,-0.0006456187,-0.03794429,0.79899436,0.004524659,0.03617791,0.8048287,0.009697691,-0.01056646,0.7941539,0.0018806865,0.027059028,0.7352672,0.0017395794,-0.020208267,0.6781657,country
274,0.23808011,0.18630981,0.18896037,0.08157435,0.07003517,0.05544982,0.07115752466304175,0.05916030534351145,0.04454680927667563,135.99917763157896,216.11838,46.869083,561.73206,1534.0502232319084,1454.0333273509636,673.0358906685328,1696.9819905278111,1749.8983395975592,449.84302246329946,348.74463003915315,247.6318359375,265.3366080979742,896.4340741009281,667.529296875,654.3711434265005,2170.40698412123,1905.6884765625,1200.1465480243,0.002343873,0.001072958,0.004447729,22.51618462979864,21.966946051249472,5.192452374150136,13.10560906087586,12.882671635080172,4.185298423221515,16.971361951821105,16.689333204290875,4.624617052760018,18.82503927416094,18.292794254237133,4.703739054373834,19.288214658963025,18.998089474222173,3.7395809626116425,20.42843259497499,19.876288400158167,3.936160890480983,34.452502639920205,35.57711124453977,7.716677904882864,-207.24358,-195.11652,108.571785,130.93799,136.02979,28.905178,-18.507269,-20.64822,22.405907,33.30124,36.575066,19.232626,-3.9344985,-4.3115597,21.127989,15.381376,14.762505,11.223541,-6.393797,-5.6005907,15.394871,2.9486027,2.3714974,11.475349,-16.781153,-14.966478,12.444863,7.0790553,7.361898,13.542209,-8.595193,-7.6020904,11.295611,4.7997184,4.266744,8.483147,-12.249361,-11.421164,10.93676,0.03383314,-1.3264978,7.768573,0.0061661853,0.10936127,4.0078244,-0.040819015,0.26182213,2.7769213,0.020134078,-0.27109158,2.1326728,-0.00016621371,0.19415471,2.0633833,0.012665328,-0.01792361,1.754189,-0.009664009,0.102216914,1.7059908,-0.030009435,-0.05027132,1.6457982,0.02480773,0.054324374,1.5846746,-0.026966479,-0.11287267,1.6057198,0.010580593,0.087590694,1.5263528,-0.0024833502,-0.020396328,1.2754982,-0.008068194,0.066139765,1.368636,0.03318724,0.12920898,4.0763545,-0.008289157,-0.06143773,2.365906,0.004803565,0.033694632,1.5002816,-0.009541007,0.029577693,1.1765362,-0.0071522514,-0.011835615,1.1231964,0.0041691638,0.007036849,1.0979861,0.0016444303,0.013213351,0.9640852,0.0054357946,0.026869735,1.006079,-0.009546879,-0.012982141,0.85793835,-0.00014573644,0.003378868,0.9840173,-0.0009386606,-0.015933417,0.8699658,0.011084502,0.010716606,0.78999597,0.0063796593,0.044664737,0.7328161,country
275,0.50744385,0.49102783,0.16097315,0.17752792,0.16779964,0.06058686,0.11374813292951476,0.11068702290076336,0.041845974650444435,95.703125,22.358292,14.340951,36.42611,2187.1340254846773,2190.312658657247,389.96160404643865,2241.9570925418125,2240.165746163461,207.66167874754365,410.78790014138633,366.064453125,245.3618487638388,1313.0257803436775,1291.9921875,451.6667346478464,3421.5560311231147,3456.0791015625,837.0190913762665,0.0062473044,0.0051627737,0.004479658,21.007998598920555,20.082048241500182,4.780061877315775,10.405152162469255,9.972677380658787,3.2599977734345575,14.53460643428152,14.16016069250874,3.701208651541605,19.332345943762206,19.136252616176783,4.30714820743842,18.802691394034138,18.49709330490367,3.7988183303351915,18.856049920181878,18.479472913834346,3.225102505521695,43.74529754845894,43.63855003563226,3.0598004901943283,-60.91825,-57.775513,39.81866,105.47954,104.496185,17.292246,-16.908377,-18.163282,12.434063,40.71572,40.026375,11.142174,-15.026839,-14.726704,8.039524,36.03335,36.177757,8.088737,-12.812083,-13.14443,8.25395,17.487259,16.582424,7.561853,-16.741238,-16.775343,7.652603,11.76303,12.180517,7.5691586,-10.137154,-10.114222,7.413894,13.196802,13.088176,6.935415,-12.209422,-12.375336,7.3951044,0.026134057,-0.22708257,4.980106,-0.031516332,0.016993968,2.2479901,-0.004103441,0.007059256,1.7633773,0.018535426,-0.05034164,1.4226267,0.0004443311,-0.0151426,1.2462941,-0.016115777,-0.045903333,1.1132704,-0.009472367,0.024256993,1.4103256,0.010229872,0.010982299,1.1608863,0.01578777,0.0059423586,1.2469953,0.019206133,0.02025493,1.1742591,-0.020502279,-0.033840943,1.1436453,0.005493011,0.036856078,0.9647688,-0.010322278,-0.06781033,1.0682888,0.011102305,0.2634583,4.54236,0.007896562,0.017017778,1.5520077,0.0038986295,0.045560576,1.178626,0.0037891276,-0.011906673,0.9294768,0.0023260405,-0.020720838,0.9544661,-0.0033860698,-0.011253576,0.77758723,0.002269038,-0.0008306201,0.84152335,0.004177116,0.027819984,0.7296453,0.001989608,-0.025127964,0.7564649,-0.003917555,-0.008982262,0.7463973,-0.010316906,0.014334,0.7679064,0.0054371725,0.014723947,0.63927674,0.0056042704,-0.003876521,0.7214643,country
276,0.32972184,0.30252075,0.1556709,0.12712577,0.11448016,0.055558905,0.06653560274643855,0.05057251908396947,0.04262833722024562,143.5546875,813.3899,95.16455,1844.8853,1321.6158527095802,1200.396087140316,636.7604857613767,1409.9383463674708,1427.2954228564643,491.4473389977569,339.03553690545243,279.931640625,218.86139626383238,854.7749034766531,570.6298828125,653.9479928689252,1832.9951806300753,1431.9580078125,1112.776475705429,0.0012185931,0.00026496497,0.0027803823,23.645877515963697,22.918377498318048,5.19254041244853,12.388721964648605,12.05493956566705,3.850147308854499,17.936388440014046,17.789676832561877,4.466505010670874,19.961717781054556,19.69487871592533,4.613921164564231,19.933397679979652,19.963914059478654,4.7434846088534215,21.06162942483242,20.280317603336236,5.42862144142136,33.01501087697599,33.41383676640413,7.071662151703316,-183.98438,-176.7282,79.818214,159.79948,161.9706,44.071453,-23.137691,-20.847406,26.534657,43.02262,44.068645,24.124971,-9.470626,-8.59366,19.92572,8.825906,8.186365,14.555404,-1.65586,-2.065494,13.509422,4.349173,4.475604,13.680618,-13.371262,-12.663424,11.643378,0.83122236,-0.2546935,11.15363,-13.96949,-13.501086,10.199149,1.4447742,0.660375,9.894569,-7.3807516,-7.2276316,9.092842,-0.12146093,-0.9255259,14.780204,0.04751134,-0.17851283,7.646088,0.05572072,0.32449728,3.784535,-0.05371129,-0.21563701,3.6896758,-0.0147631,-0.116749175,3.6034565,-0.011743051,-0.21508819,2.8767343,0.019428393,0.09886273,2.545292,-0.025084984,-0.19551116,2.668085,-0.018460069,0.05389344,1.746561,-0.009984252,-0.04941648,1.7512419,-0.0061465316,-0.0009500186,1.5972737,-0.0058218758,-0.13760793,1.4565754,-1.1756821e-05,0.03081306,1.3761064,0.014579202,1.084175,8.220607,-0.01869373,-0.4430649,4.118923,0.021972626,0.004168209,2.0678396,3.2093023e-05,0.115917884,1.9755507,5.1818148e-05,-0.20940731,1.8483772,-0.0014576596,0.11345682,1.6140732,-0.0033878516,-0.1542783,1.4560995,0.0026433566,0.13270752,1.5604707,-0.002612158,-0.10874478,1.0314316,-0.0065208217,0.04898097,1.0667957,0.0009645903,-0.006491051,0.99016166,0.0057168403,0.06541241,0.85311145,0.0041809287,-0.00044618128,0.81196624,country
277,0.39798388,0.38708496,0.14537592,0.13075529,0.1261645,0.042925008,0.08774714699822296,0.08492366412213741,0.024134576629062956,92.28515625,36.71122,24.337734,39.474625,1513.070955011675,1499.058948854925,305.8120539186777,1558.0992064311192,1544.0381510661198,251.22295226395389,466.8691542198376,452.197265625,171.61983483534073,1009.9621836934455,968.994140625,287.8597177657716,1990.9469710701856,1948.7548828125,589.585959190573,0.0015844948,0.0010958265,0.0017204296,20.279744586259742,19.777637240007127,5.910114451665833,11.029989519103145,10.64677083294554,3.148466235201403,15.642388607435473,15.447708106239974,3.8207676769848216,19.90351435443601,19.70144320891253,4.0391583588041975,18.799452458087472,18.567686242048183,3.133552978413202,22.771854357567868,22.88126597838631,4.360486610285252,37.15120137603366,37.30673018081441,3.772738436609056,-118.21476,-114.49175,40.39972,152.9557,152.07523,21.516216,-46.51243,-47.038666,15.738981,31.121635,29.919636,11.529857,-17.298687,-17.685095,12.410842,6.282562,6.967816,11.004699,-3.6962414,-4.3266373,11.996886,13.058594,13.692974,9.514959,-13.142221,-12.690144,9.0622225,15.704863,15.204144,8.921068,-13.088502,-12.599611,8.83886,5.7085404,5.313959,7.905095,-10.694908,-10.866938,7.24004,0.033811897,-0.036278915,7.1884575,-0.016007267,-0.12917379,3.2357335,0.0051888986,0.065705076,2.60931,0.0033655225,-0.020409394,1.7826297,-0.006907663,0.0012011369,1.901988,0.006349079,0.0788413,1.8686355,-0.009205533,0.06668441,1.9814546,0.007917846,0.09570218,1.3907152,-0.014847703,-0.01827709,1.4072295,-0.0011224389,0.0076931873,1.29862,-0.0057512913,-0.09536638,1.3616186,0.018847486,-0.012894579,1.2280096,0.00039979236,-0.010392634,1.1760837,-0.0067282673,0.12416123,4.345941,-0.0034857935,-0.04075484,1.8948978,-0.005974627,-0.008328198,1.5272741,-0.015473736,-0.03718788,1.0653992,-0.0024118153,-0.02177697,1.089359,-0.008966079,0.038389858,1.3619914,-0.0042116814,-0.034387317,1.1335275,-0.0038557022,0.018062113,1.0888363,-0.0047020246,0.002097568,0.8142088,-0.008537498,-0.011028191,0.8558606,-0.0038581323,0.020361098,0.8001892,-0.001836467,-0.013106071,0.7886506,0.0024499765,0.020855254,0.72499996,country
278,0.111611046,0.08016968,0.0944922,0.0430184,0.032350242,0.033385195,0.04987218315887663,0.03816793893129771,0.03939325317703193,129.19921875,758.72003,296.30658,1152.2302,1144.8885616291877,951.2266316947615,572.2905526967171,1443.9709863470791,1351.8689222138112,404.71185617456473,239.40491997172273,161.4990234375,201.452944671315,624.5628126812645,441.4306640625,545.7402479119794,1478.9713352849478,1119.7265625,1073.6811987866909,0.0011730116,0.00031241955,0.0028543118,19.19418795361964,18.493822283479133,5.056092267407486,13.488086765017679,13.212000709858616,4.144574698182574,15.677443820357082,15.331006578509445,3.823241974516801,18.86041131176466,18.377202464641673,4.47297134049813,18.587242636036756,18.287264512066358,3.530153529720489,19.050305398665156,18.108490108121273,4.115822570697501,29.565586038568775,27.95793492815432,5.9097725951261095,-302.41064,-329.31186,87.47431,150.1164,153.85701,29.03596,-3.7138386,3.743522,27.757318,26.95196,25.337965,17.008305,-0.2614174,2.6959658,17.981092,13.506062,13.365683,12.784855,7.233895,7.5913305,12.354096,4.227106,3.4986353,10.65149,1.7578514,3.3370636,10.9616785,6.5712256,4.7419014,10.898619,-0.50072825,1.2209883,9.058079,7.9061255,8.7978,8.99142,1.3247038,1.2149116,8.100143,0.1430481,-1.1869644,6.4030967,-0.034638878,-0.054314677,3.878828,-0.023056535,0.26509,2.8202572,0.04865531,0.019881343,2.1678555,0.010944184,0.074169084,2.026137,-0.023109343,-0.21323058,1.9265184,-0.0023319174,0.015201302,1.635081,0.014449139,-0.04197038,1.4264467,-0.0007954514,0.0603611,1.3882636,0.013230907,-0.050779827,1.3280907,-0.017925516,-0.045991655,1.1711047,0.013231854,0.02120959,1.0709505,-0.0014592563,0.0083244955,1.0374866,-0.0017502734,0.13086538,3.317549,-0.004405393,-0.1457898,2.063613,0.0022462474,-0.013189547,1.3841857,-0.004909692,0.025517037,1.2147778,0.0013794836,-0.046262063,1.110617,-0.009624717,0.020709079,1.0485985,0.0033209547,-0.014611491,0.84580874,-0.003976855,0.014466334,0.8169632,0.00021920237,-0.021988342,0.7335771,-0.0047111143,0.0033482371,0.692214,0.003100994,0.008374598,0.7044378,0.0031626076,0.0010878834,0.61231023,-0.00081905385,0.013174972,0.5908108,country
279,0.28177235,0.26748657,0.10593894,0.11459991,0.10690969,0.041670628,0.04574617877827173,0.03721374045801527,0.025524510343852835,80.74951171875,1746.0815,490.3083,4224.3213,963.6542370411191,767.1280434934584,533.1313470900769,1235.6457271521583,1111.7997300024929,509.69812246389125,282.82938025667056,236.865234375,172.87302192939495,533.1008238471578,387.59765625,410.4268059292822,1128.7611817539153,785.9619140625,881.5946659526511,0.00048691893,0.00010664807,0.0011158822,19.996975160054035,19.230586522751125,4.690882972210987,11.707906511487407,11.522064193120881,3.602391634529449,18.325415681199527,18.256356390380276,4.1713156112689,21.30296369700831,21.1439475855,4.614620313041899,21.208341609875376,21.201184570610245,3.895933725496333,20.919449945017362,20.19179295034999,4.793187995803407,32.26589019941315,31.462016922260233,6.1753562306462415,-229.05678,-238.38673,71.29001,180.33003,189.53778,37.875652,4.5372114,7.6267204,26.906086,24.171104,21.281101,17.38361,1.091143,5.8273787,21.223639,4.0153756,2.448441,13.190174,-6.0064874,-6.2978086,14.105258,1.9028653,2.24952,12.768435,-13.129048,-12.119397,10.705469,0.015985971,-1.1363169,14.460089,-13.5007715,-12.8965645,10.485737,1.5909432,0.9307994,12.127135,-13.422154,-12.163353,9.684863,0.0006533252,-1.5176135,7.7127852,0.0018245258,0.21961644,4.8832965,0.047947638,0.5791388,3.535564,-0.00738187,-0.03913406,2.2197506,0.0067469073,0.24860248,2.407032,0.017916577,-0.13119681,2.2760653,-0.030400308,0.09854407,1.8890412,0.010547428,-0.04282247,1.8281183,0.024013288,0.07201381,1.4296275,-0.005506734,-0.053644534,1.5069584,-0.0012758805,0.10745587,1.4436433,0.0135920765,-0.07736495,1.3970352,0.0046828343,0.09603238,1.2320443,0.030616967,0.36396068,4.676767,-0.02640811,-0.13776392,3.2016475,0.0153249875,0.008022196,1.9976604,-0.005493319,0.019763267,1.2530605,-0.0053580883,-0.047404774,1.4865586,0.017946603,0.08834057,1.3788295,-0.009434475,-0.04537275,1.1104622,0.0055494513,0.019789504,1.0878838,0.0033739153,-0.006993757,0.86168087,-0.00079317787,0.037261546,0.91222185,0.0046478175,-0.011138768,0.85625345,0.003503288,0.006621307,0.79265964,0.0025028798,-0.020600945,0.70672554,country
280,0.4413967,0.41351318,0.17580107,0.15103577,0.14605361,0.05339772,0.08931755252888424,0.08206106870229007,0.05021485572808134,99.38401442307692,58.976845,18.912,96.66744,2049.246281139036,1937.0752876214756,760.6900803253088,2188.0938980479596,2157.1764728825933,465.115417692712,351.22602776972155,290.6982421875,240.97335897925686,1220.3563999963746,1022.8271484375,888.5536031269622,3192.9926542560906,2939.2822265625,1597.9772650563914,0.0066978117,0.0032386363,0.008849505,17.50005241210946,16.87543813796983,5.689292763664887,11.469589162407402,10.982564622340977,3.72263944665365,16.772684159230042,16.477792391442573,4.271414321033265,18.294826770481283,17.937551066817015,4.17971000437751,18.59068461055014,18.476198220213643,3.6033466946643053,18.6456247475932,18.080401595211953,4.53881460567145,41.64519759507386,41.687732602869985,3.7901317371052756,-101.02087,-96.11033,54.407875,111.61904,111.415855,28.590399,-13.149067,-8.276356,21.445774,44.606804,44.907127,13.2924595,-5.94553,-6.049607,14.171545,29.338867,31.03157,11.624849,-7.9442205,-10.366688,14.542128,19.591711,19.730806,10.493704,-22.431093,-23.096272,9.310554,17.265936,17.167143,9.860476,-17.816374,-17.95807,8.532223,11.403573,11.305744,6.666545,-12.458793,-12.3099375,7.4131336,-0.024457397,-1.045562,10.027013,0.0044770576,1.4614444,5.802928,-0.0056539965,0.085441306,3.5098846,0.0038003472,-0.16048616,2.2317405,0.009347827,0.16659042,2.2191932,0.0043761297,-0.12385019,2.2215219,0.010906098,0.1022804,2.3580868,0.011746301,0.039654065,1.9636369,0.013695301,0.011148548,1.713988,-0.0014414731,-0.014704212,1.4702883,0.012505932,0.07883336,1.5259124,-0.0056504863,0.016834227,1.2014779,0.00443908,0.016383061,1.2507842,-0.09180218,0.7741991,6.612439,0.0306796,-0.2048725,3.0043378,-0.00087111694,0.082501106,2.080663,-0.0025604889,-0.01375513,1.362549,0.014323902,-0.058746837,1.2308195,-0.008774834,-0.030032286,1.3712394,0.009328518,0.028666656,1.2392881,-0.008864518,0.0441931,1.2188636,0.00495923,0.042440694,0.8755457,-0.006474054,-0.014629628,0.8836471,0.0047670715,0.01715137,0.90255475,-0.004100293,-0.010207079,0.7424837,-0.0007937255,-0.015929801,0.8008287,country
281,0.48292917,0.4512329,0.20475735,0.16567618,0.15660484,0.06335569,0.10105869538265351,0.09446564885496184,0.05233699796503218,89.10290948275862,30.390585,12.213773,62.26728,2102.290176447949,2078.032235958847,629.3390011183454,2152.6591561071887,2147.4041449291426,334.45704144212317,419.5144263884861,430.6640625,288.37585671880015,1360.597005963602,1324.2919921875,770.7301424966784,3136.736536579176,2950.048828125,1141.4368130884661,0.009468974,0.0046940804,0.012877227,16.974463948915716,16.540679556891483,6.863342856253751,11.483709691352669,11.022938471835289,3.6226187784413812,15.966323129452459,15.50409800039963,4.183967640337456,17.28834646745459,16.961802767073884,4.03502880980937,17.36018051744969,17.212965794639906,3.5200902865304373,18.294123863094278,17.99750138669109,3.3873973825050476,41.887091014040905,41.95874134738794,3.5252060788543154,-74.15763,-71.139275,47.036167,107.61035,105.71422,23.983784,-21.188368,-21.811996,17.437382,47.216305,47.29917,15.989582,-5.9845843,-7.644245,14.99208,17.79499,17.986889,10.8337965,-20.406624,-20.927612,12.108776,14.9786215,15.089931,9.151046,-15.971437,-16.514631,10.816351,15.732458,15.703954,8.998494,-14.664344,-15.116884,9.463896,10.680037,10.751088,7.898693,-10.130847,-9.974823,8.568279,0.0039731856,-0.37553725,7.97232,-0.0336257,0.19690488,4.4522753,0.021531893,-0.0952378,3.552384,-0.013041214,-0.14330508,2.596514,-0.005709497,-0.0048324266,2.6571212,-0.006483568,-0.0543111,1.9763142,7.479226e-05,0.028752614,2.122206,-0.011001426,-0.13902098,1.7631065,-0.0021353601,-0.084602006,1.8495121,-0.008223105,-0.13614178,1.5654907,0.00032061085,-0.016790899,1.608833,0.01899832,-0.05507876,1.4321511,-0.006670411,-0.034848485,1.519633,-0.006141521,0.23637626,5.59593,-0.004773176,0.019668514,2.3112354,0.0028815358,0.015910871,1.7948369,-0.0019019895,0.06610296,1.3032892,0.0052378643,0.014797419,1.3469827,0.0004272354,-0.05678359,1.1683271,0.010323069,0.05408398,1.0463443,0.0015311746,-0.043649267,1.1045307,0.008248725,0.023906348,0.96842015,0.0040434347,0.0021761826,0.8664991,0.008219749,0.010958528,0.8725691,0.0072494354,0.013525583,0.81842387,0.0069492077,-0.008024568,0.80500585,country
